season,lg,type,number_tm,position,player_x,age_x,tm,pts_won,pts_max,share,x1st_tm,x2nd_tm,x3rd_tm,seas_id_x,player_id,mp_per_game,fg_per_game,fga_per_game,fg_percent,x3p_per_game,x3pa_per_game,x3p_percent,x2p_per_game,x2pa_per_game,x2p_percent,e_fg_percent,ft_per_game,fta_per_game,ft_percent,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game,seas_id_y,player_y,birth_year,pos,age_y,experience,g,player,age,seas_id,gs
2013,NBA,All-NBA,ORV,F,David West,32,IND,2.0,595.0,0.003,0.0,0.0,2.0,24033.0,3442,33.4,6.9,13.8,0.498,0.1,0.3,0.211,6.8,13.6,0.503,0.5,3.3,4.3,0.768,2.0,5.7,7.7,2.9,1.0,0.9,2.2,2.0,17.1,24033.0,David West,,PF,32.0,10.0,73.0,,,,
2013,NBA,All-NBA,ORV,G,Mike Conley,25,MEM,2.0,595.0,0.003,0.0,0.0,2.0,24325.0,3779,34.5,5.2,11.8,0.44,1.3,3.7,0.362,3.9,8.1,0.476,0.497,2.9,3.5,0.8299999999999998,0.5,2.3,2.8,6.1,2.2,0.3,2.4,2.1,14.6,24325.0,Mike Conley,,PG,25.0,6.0,80.0,,,,
2013,NBA,All-NBA,ORV,F,Dirk Nowitzki,34,DAL,1.0,595.0,0.002,0.0,0.0,1.0,24056.0,3116,31.3,6.5,13.699999999999998,0.471,1.2,3.0,0.414,5.2,10.800000000000002,0.487,0.516,3.1,3.6,0.86,0.6999999999999998,6.2,6.8,2.5,0.6999999999999998,0.6999999999999998,1.3,1.8,17.3,24056.0,Dirk Nowitzki,,PF,34.0,15.0,53.0,,,,
2013,NBA,All-NBA,ORV,F,Andre Iguodala,29,DEN,1.0,595.0,0.002,0.0,0.0,1.0,23928.0,3500,34.7,5.0,11.0,0.4509999999999999,1.1,3.6,0.317,3.8,7.4,0.515,0.502,1.9,3.4,0.574,1.0,4.3,5.3,5.4,1.7,0.7,2.6,1.6,13.0,23928.0,Andre Iguodala,,SG,29.0,9.0,80.0,,,,
2013,NBA,All-NBA,ORV,G,Rajon Rondo,26,BOS,1.0,595.0,0.002,0.0,0.0,1.0,24365.0,3704,37.4,5.9,12.2,0.484,0.3,1.3,0.24,5.6,10.9,0.513,0.497,1.6,2.4,0.645,1.1,4.4,5.6,11.1,1.8,0.2,3.9,2.5,13.7,24365.0,Rajon Rondo,,PG,26.0,7.0,38.0,,,,
2013,NBA,All-NBA,ORV,F,Rudy Gay,26,TOT,1.0,595.0,0.002,0.0,0.0,1.0,24390.0,3713,35.81,6.932000000000001,16.704,0.41574,1.116,3.498,0.32222,5.7940000000000005,13.227999999999998,0.44012,0.44922,3.204,3.91,0.8126,1.3,4.81,6.11,2.694,1.488,0.7,2.616,2.426,18.206,24390.0,Rudy Gay,,SF,26.0,7.0,150.0,,,,
2013,NBA,All-NBA,ORV,F,J.J. Hickson,24,POR,1.0,595.0,0.002,0.0,0.0,1.0,24136.0,3821,29.0,5.2,9.3,0.562,0.0,0.0,0.0,5.2,9.3,0.563,0.562,2.3,3.4,0.679,3.3,7.0,10.4,1.1,0.6,0.6,1.8,2.0,12.7,24136.0,J.J. Hickson,,C,24.0,5.0,80.0,,,,
2013,NBA,All-NBA,ORV,F,Nikola Peković,27,MIN,1.0,595.0,0.002,0.0,0.0,1.0,24341.0,3964,31.6,6.2,12.0,0.52,0.0,0.0,0.0,6.2,12.0,0.52,0.52,3.9,5.2,0.744,3.7,5.1,8.8,0.9,0.7,0.8,1.6,2.3,16.3,24341.0,Nikola Peković,,C,27.0,3.0,62.0,,,,
2013,NBA,All-NBA,ORV,C,Nikola Vučević,22,ORL,1.0,595.0,0.002,0.0,0.0,1.0,24342.0,4047,33.2,6.0,11.5,0.519,0.0,0.0,0.0,6.0,11.5,0.52,0.519,1.1,1.6,0.683,3.5,8.4,11.9,1.9,0.8,1.0,1.7999999999999998,2.8,13.1,24342.0,Nikola Vučević,,C,22.0,2.0,77.0,,,,
2012,NBA,All-NBA,1st,F,LeBron James,27,MIA,596.0,600.0,0.993,118.0,2.0,0.0,23706.0,3463,37.5,10.0,18.9,0.531,0.9,2.4,0.362,9.1,16.5,0.556,0.554,6.2,8.1,0.771,1.5,6.4,7.9,6.2,1.9,0.8,3.4,1.5,27.1,23706.0,LeBron James,,SF,27.0,9.0,62.0,,,,
2012,NBA,All-NBA,1st,F,Kevin Durant,23,OKC,591.0,600.0,0.985,117.0,,,23676.0,3770,38.6,9.7,19.7,0.4959999999999999,2.0,5.2,0.387,7.7,14.4,0.535,0.547,6.5,7.6,0.86,0.6,7.4,8.0,3.5,1.3,1.2,3.8,2.0,28.0,23676.0,Kevin Durant,,SF,23.0,5.0,66.0,,,,
2012,NBA,All-NBA,1st,G,Kobe Bryant,33,LAL,568.0,600.0,0.947,104.0,,,23684.0,3000,38.5,9.9,23.0,0.43,1.5,4.9,0.303,8.4,18.1,0.464,0.4620000000000001,6.6,7.8,0.845,1.1,4.3,5.4,4.6,1.2,0.3,3.5,1.8,27.9,23684.0,Kobe Bryant,,SG,33.0,16.0,58.0,,,,
2012,NBA,All-NBA,1st,G,Chris Paul,26,LAC,484.0,600.0,0.807,74.0,,,23444.0,3585,36.4,7.1,14.8,0.478,1.3,3.6,0.3709999999999999,5.8,11.3,0.511,0.522,4.3,5.0,0.861,0.7,2.9,3.6,9.1,2.5,0.1,2.1,2.3,19.8,23444.0,Chris Paul,,PG,26.0,7.0,60.0,,,,
2012,NBA,All-NBA,1st,C,Dwight Howard,26,ORL,476.0,600.0,0.793,75.0,,,23519.0,3520,38.3,7.7,13.4,0.573,0.0,0.1,0.0,7.7,13.3,0.579,0.573,5.2,10.6,0.491,3.7,10.8,14.5,1.9,1.5,2.1,3.2,2.9,20.6,23519.0,Dwight Howard,,C,26.0,8.0,54.0,,,,
2012,NBA,All-NBA,2nd,C,Andrew Bynum,24,LAL,400.0,600.0,0.667,33.0,,,23378.0,3574,35.2,7.4,13.3,0.558,0.0,0.1,0.2,7.4,13.2,0.56,0.558,3.9,5.6,0.692,3.2,8.6,11.8,1.4,0.5,1.9,2.5,1.7,18.7,23378.0,Andrew Bynum,,C,24.0,7.0,60.0,,,,
2012,NBA,All-NBA,2nd,G,Tony Parker,29,SAS,367.0,600.0,0.612,41.0,,,23877.0,3356,32.1,7.1,14.8,0.4799999999999999,0.2,1.0,0.23,6.9,13.8,0.498,0.488,3.8,4.7,0.799,0.4,2.5,2.9,7.7,1.0,0.1,2.6,1.3,18.3,23877.0,Tony Parker,,PG,29.0,11.0,60.0,,,,
2012,NBA,All-NBA,2nd,F,Kevin Love,23,MIN,365.0,600.0,0.608,16.0,,,23678.0,3830,39.0,8.6,19.3,0.448,1.9,5.1,0.372,6.7,14.1,0.475,0.497,6.9,8.4,0.824,4.1,9.2,13.3,2.0,0.9,0.5,2.3,2.8,26.0,23678.0,Kevin Love,,PF,23.0,4.0,55.0,,,,
2012,NBA,All-NBA,2nd,G,Russell Westbrook,23,OKC,239.0,600.0,0.398,5.0,,,23822.0,3849,35.3,8.8,19.2,0.457,0.9,3.0,0.316,7.799999999999999,16.2,0.482,0.481,5.2,6.3,0.823,1.5,3.1,4.6,5.5,1.7,0.3,3.6,2.2,23.6,23822.0,Russell Westbrook,,PG,23.0,4.0,66.0,,,,
2012,NBA,All-NBA,2nd,F,Blake Griffin,22,LAC,170.0,600.0,0.283,0.0,,,23402.0,3920,36.2,8.5,15.5,0.549,0.0,0.2,0.125,8.5,15.2,0.556,0.55,3.7,7.1,0.521,3.3,7.6,10.9,3.2,0.8,0.7,2.3,3.3,20.7,23402.0,Blake Griffin,,PF,22.0,2.0,66.0,,,,
2012,NBA,All-NBA,3rd,G,Dwyane Wade,30,MIA,235.0,600.0,0.392,1.0,,,23520.0,3445,33.2,8.5,17.1,0.497,0.3,1.1,0.268,8.2,15.9,0.513,0.506,4.8,6.1,0.791,1.5,3.3,4.8,4.6,1.7,1.3,2.6,2.2,22.1,23520.0,Dwyane Wade,,SG,30.0,9.0,49.0,,,,
2012,NBA,All-NBA,3rd,F,Carmelo Anthony,27,NYK,154.0,600.0,0.257,1.0,,,23428.0,3435,34.1,8.0,18.6,0.43,1.2,3.7,0.335,6.8,14.9,0.454,0.463,5.4,6.7,0.8040000000000002,1.6,4.7,6.3,3.6,1.1,0.4,2.6,2.8,22.6,23428.0,Carmelo Anthony,,SF,27.0,9.0,55.0,,,,
2012,NBA,All-NBA,3rd,G,Rajon Rondo,25,BOS,142.0,600.0,0.237,4.0,,,23791.0,3704,36.9,4.8,10.800000000000002,0.448,0.2,0.8000000000000002,0.238,4.6,10.0,0.464,0.4559999999999999,2.0,3.4,0.597,1.2,3.7000000000000006,4.8,11.699999999999998,1.8,0.1,3.6,1.9,11.9,23791.0,Rajon Rondo,,PG,25.0,6.0,53.0,,,,
2012,NBA,All-NBA,3rd,F,Dirk Nowitzki,33,DAL,136.0,600.0,0.227,0.0,,,23509.0,3116,33.5,7.6,16.7,0.457,1.3,3.4,0.368,6.4,13.3,0.481,0.495,5.1,5.7,0.896,0.7,6.0,6.7,2.2,0.7,0.5,1.9,2.1,21.6,23509.0,Dirk Nowitzki,,PF,33.0,14.0,62.0,,,,
2012,NBA,All-NBA,3rd,C,Tyson Chandler,29,NYK,60.0,600.0,0.1,4.0,,,23892.0,3360,33.2,3.9,5.7,0.679,0.0,0.0,0.0,3.9,5.7,0.683,0.679,3.5,5.1,0.689,3.4,6.5,9.9,0.9,0.9,1.4,1.6,3.0,11.3,23892.0,Tyson Chandler,,C,29.0,11.0,62.0,,,,
2012,NBA,All-NBA,ORV,F,LaMarcus Aldridge,26,POR,55.0,600.0,0.092,0.0,,,23694.0,3686,36.3,8.8,17.1,0.512,0.0,0.2,0.182,8.7,16.9,0.516,0.513,4.1,5.0,0.814,2.7,5.3,8.0,2.4,0.9,0.8,2.0,2.8,21.7,23694.0,LaMarcus Aldridge,,PF,26.0,6.0,55.0,,,,
2012,NBA,All-NBA,ORV,C,Marc Gasol,27,MEM,52.0,600.0,0.087,0.0,,,23726.0,3835,36.5,5.5,11.4,0.482,0.0,0.2,0.083,5.5,11.2,0.489,0.483,3.6,4.9,0.748,1.8,7.1,8.9,3.1,1.0,1.9,1.9,3.1,14.6,23726.0,Marc Gasol,,C,27.0,4.0,65.0,,,,
2012,NBA,All-NBA,ORV,G,Derrick Rose,23,CHI,44.0,600.0,0.073,0.0,,,23502.0,3812,35.3,7.7,17.8,0.435,1.4,4.4,0.312,6.4,13.4,0.475,0.473,5.0,6.1,0.812,0.7,2.7,3.4,7.9,0.9,0.7,3.1,1.3,21.8,23502.0,Derrick Rose,,PG,23.0,4.0,39.0,,,,
2012,NBA,All-NBA,ORV,F,Josh Smith,26,ATL,33.0,600.0,0.055,0.0,,,23660.0,3535,35.3,7.6,16.7,0.458,0.4,1.7,0.257,7.2,15.0,0.48,0.47,3.1,4.9,0.63,2.1,7.5,9.6,3.9,1.4,1.7,2.5,2.6,18.8,23660.0,Josh Smith,,PF,26.0,8.0,66.0,,,,
2012,NBA,All-NBA,ORV,F,Paul Pierce,34,BOS,31.0,600.0,0.052,0.0,,,23787.0,3146,34.0,6.5,14.6,0.443,1.6,4.5,0.366,4.8,10.1,0.476,0.499,4.8,5.6,0.852,0.6,4.6,5.2,4.5,1.1,0.4,2.8,2.4,19.4,23787.0,Paul Pierce,,SF,34.0,14.0,61.0,,,,
2012,NBA,All-NBA,ORV,C,Al Jefferson,27,UTA,30.0,600.0,0.05,0.0,,,23363.0,3496,34.0,8.5,17.2,0.492,0.0,0.1,0.25,8.4,17.1,0.493,0.493,2.2,2.9,0.774,2.2,7.4,9.6,2.2,0.8,1.7,1.0,2.5,19.2,23363.0,Al Jefferson,,C,27.0,8.0,61.0,,,,
2012,NBA,All-NBA,ORV,C,Pau Gasol,31,LAL,27.0,600.0,0.045,0.0,,,23784.0,3342,37.4,7.1,14.1,0.501,0.1,0.4,0.259,7.0,13.7,0.508,0.504,3.1,4.0,0.782,2.8,7.6,10.4,3.6,0.6,1.4,2.2,2.0,17.4,23784.0,Pau Gasol,,PF,31.0,11.0,65.0,,,,
2012,NBA,All-NBA,ORV,G,Steve Nash,37,PHO,24.0,600.0,0.04,0.0,,,23858.0,3028,31.6,4.8,9.0,0.532,0.9,2.3,0.39,3.9,6.7,0.58,0.581,2.0,2.3,0.894,0.4,2.6,3.0,10.7,0.6,0.1,3.7,0.9,12.5,23858.0,Steve Nash,,PG,37.0,16.0,62.0,,,,
2012,NBA,All-NBA,ORV,F,Kevin Garnett,35,BOS,22.0,600.0,0.037,0.0,,,23677.0,2936,31.1,6.5,13.0,0.503,0.1,0.2,0.333,6.5,12.8,0.505,0.505,2.7,3.2,0.857,1.1,7.1,8.2,2.9,0.9,1.0,1.8,2.4,15.8,23677.0,Kevin Garnett,,C,35.0,17.0,60.0,,,,
2012,NBA,All-NBA,ORV,F,Tim Duncan,35,SAS,18.0,600.0,0.03,0.0,,,23871.0,3092,28.2,6.2,12.6,0.492,0.0,0.1,0.0,6.2,12.6,0.495,0.492,3.0,4.3,0.695,1.9,7.1,9.0,2.3,0.7,1.5,1.7,1.7,15.4,23871.0,Tim Duncan,,C,35.0,15.0,58.0,,,,
2012,NBA,All-NBA,ORV,G,Joe Johnson,30,ATL,16.0,600.0,0.027,0.0,,,23633.0,3327,35.5,7.1,15.5,0.454,2.1,5.4,0.388,5.0,10.2,0.489,0.521,2.6,3.1,0.849,0.9,2.8,3.7,3.9,0.8,0.2,1.9,1.3,18.8,23633.0,Joe Johnson,,SG,30.0,11.0,60.0,,,,
2012,NBA,All-NBA,ORV,G,Deron Williams,27,NJN,14.0,600.0,0.023,0.0,,,23498.0,3592,36.3,7.1,17.5,0.407,2.1,6.2,0.336,5.0,11.3,0.446,0.467,4.7,5.5,0.8429999999999999,0.4,2.9,3.3,8.7,1.2,0.4,4.0,2.2,21.0,23498.0,Deron Williams,,PG,27.0,7.0,55.0,,,,
2012,NBA,All-NBA,ORV,F,Rudy Gay,25,MEM,10.0,600.0,0.017,0.0,,,23821.0,3713,37.3,7.5,16.4,0.455,0.8,2.7,0.312,6.6,13.8,0.482,0.48,3.2,4.0,0.791,2.0,4.4,6.4,2.3,1.5,0.8,2.5,2.1,19.0,23821.0,Rudy Gay,,SF,25.0,6.0,65.0,,,,
2012,NBA,All-NBA,ORV,G,James Harden,22,OKC,8.0,600.0,0.013,0.0,,,23594.0,3880,31.4,5.0,10.1,0.491,1.8,4.7,0.39,3.1,5.4,0.579,0.582,5.0,6.0,0.846,0.5,3.6,4.1,3.7,1.0,0.2,2.2,2.4,16.8,23594.0,James Harden,,SG,22.0,3.0,62.0,,,,
2012,NBA,All-NBA,ORV,F,Luol Deng,26,CHI,5.0,600.0,0.008,0.0,,,23721.0,3543,39.4,5.8,14.0,0.412,1.5,4.0,0.3669999999999999,4.3,10.0,0.43,0.464,2.4,3.1,0.77,1.4,5.1,6.5,2.9,1.0,0.7,1.8,1.5,15.3,23721.0,Luol Deng,,SF,26.0,8.0,54.0,,,,
2012,NBA,All-NBA,ORV,C,Roy Hibbert,25,IND,5.0,600.0,0.008,0.0,,,23818.0,3847,29.8,5.1,10.3,0.497,0.0,0.0,0.0,5.1,10.3,0.4979999999999999,0.497,2.6,3.7,0.711,3.3,5.5,8.8,1.7,0.5,2.0,2.0,3.0,12.8,23818.0,Roy Hibbert,,C,25.0,4.0,65.0,,,,
2012,NBA,All-NBA,ORV,G,Manu Ginóbili,34,SAS,3.0,600.0,0.005,0.0,,,23725.0,3401,23.3,4.4,8.4,0.526,1.5,3.7,0.413,2.9,4.7,0.616,0.618,2.6,3.0,0.871,0.5,2.9,3.4,4.4,0.7,0.4,1.9,1.6,12.9,23725.0,Manu Ginóbili,,SG,34.0,10.0,34.0,,,,
2012,NBA,All-NBA,ORV,F,Danny Granger,28,IND,3.0,600.0,0.005,0.0,,,23475.0,3589,33.3,6.3,15.2,0.416,2.0,5.2,0.381,4.3,10.0,0.434,0.481,4.1,4.7,0.873,1.3,3.7,5.0,1.8,1.0,0.6,1.8,2.3,18.7,23475.0,Danny Granger,,SF,28.0,7.0,62.0,,,,
2012,NBA,All-NBA,ORV,C,Joakim Noah,26,CHI,3.0,600.0,0.005,0.0,,,23631.0,3763,30.4,3.9,7.7,0.508,0.0,0.0,0.0,3.9,7.6,0.509,0.508,2.4,3.2,0.748,3.8,6.0,9.8,2.5,0.6,1.4,1.4,2.5,10.2,23631.0,Joakim Noah,,C,26.0,5.0,64.0,,,,
2012,NBA,All-NBA,ORV,F,Chris Bosh,27,MIA,2.0,600.0,0.003,0.0,0.0,2.0,23438.0,3436,35.2,6.9,14.2,0.487,0.2,0.6,0.286,6.7,13.5,0.496,0.493,4.0,4.9,0.821,1.6,6.3,7.9,1.8,0.9,0.8,2.1,2.2,18.0,23438.0,Chris Bosh,,PF,27.0,9.0,57.0,,,,
2012,NBA,All-NBA,ORV,G,Monta Ellis,26,TOT,2.0,600.0,0.003,0.0,0.0,2.0,23760.0,3627,36.58706896551725,7.764655172413793,17.906896551724138,0.4328189655172414,1.1051724137931034,3.4698275862068964,0.3047241379310345,6.691379310344828,14.487068965517242,0.4620517241379311,0.4623793103448276,3.787068965517241,4.705172413793104,0.7953103448275862,0.3137931034482759,3.1043103448275864,3.418103448275862,5.981896551724137,1.481896551724138,0.3,3.0732758620689653,2.336206896551724,20.37155172413793,23760.0,Monta Ellis,,SG,26.0,7.0,116.0,,,,
2012,NBA,All-NBA,ORV,F,Paul Millsap,26,UTA,2.0,600.0,0.003,0.0,0.0,2.0,23786.0,3701,32.8,6.7,13.5,0.495,0.1,0.5,0.226,6.5,13.0,0.505,0.499,3.2,4.0,0.792,2.8,6.0,8.8,2.3,1.8,0.8,1.8,3.5,16.6,23786.0,Paul Millsap,,PF,26.0,6.0,64.0,,,,
2012,NBA,All-NBA,ORV,F,Luis Scola,31,HOU,2.0,600.0,0.003,0.0,0.0,2.0,23714.0,3774,31.300000000000004,6.6,13.5,0.491,0.0,0.0,0.0,6.6,13.4,0.4929999999999999,0.491,2.3,3.0,0.773,1.8,4.6,6.5,2.1,0.5,0.4,2.3,3.2,15.5,23714.0,Luis Scola,,PF,31.0,5.0,66.0,,,,
2012,NBA,All-NBA,ORV,C,Marcin Gortat,27,PHO,2.0,600.0,0.003,0.0,0.0,2.0,23727.0,3775,32.0,6.5,11.7,0.555,0.0,0.0,0.0,6.5,11.6,0.557,0.555,2.5,3.8,0.649,2.8,7.2,10.0,0.9,0.7,1.5,1.4,2.2,15.4,23727.0,Marcin Gortat,,C,27.0,5.0,66.0,,,,
2012,NBA,All-NBA,ORV,F,Serge Ibaka,22,OKC,2.0,600.0,0.003,0.0,0.0,2.0,23840.0,3902,27.2,4.0,7.4,0.535,0.0,0.0,0.333,4.0,7.4,0.536,0.536,1.2,1.8,0.661,2.9,4.6,7.5,0.4,0.5,3.7,1.2,2.7,9.1,23840.0,Serge Ibaka,,PF,22.0,3.0,66.0,,,,
2012,NBA,All-NBA,ORV,F,David Lee,28,GSW,1.0,600.0,0.002,0.0,0.0,1.0,23483.0,3590,37.2,8.1,16.2,0.503,0.0,0.1,0.0,8.1,16.1,0.506,0.503,3.8,4.9,0.7819999999999999,3.0,6.6,9.6,2.8,0.9,0.4,2.6,3.1,20.1,23483.0,David Lee,1983.0,PF,28.0,7.0,57.0,,,,
2012,NBA,All-NBA,ORV,C,DeMarcus Cousins,21,SAC,1.0,600.0,0.002,0.0,0.0,1.0,23490.0,3926,30.5,7.0,15.6,0.448,0.0,0.2,0.143,7.0,15.4,0.453,0.449,4.1,5.8,0.702,4.1,6.8,11.0,1.6,1.5,1.2,2.7,4.0,18.1,23490.0,DeMarcus Cousins,,C,21.0,2.0,64.0,,,,
2011,NBA,All-NBA,1st,F,LeBron James,26,MIA,595.0,595.0,1.0,119.0,0.0,0.0,23116.0,3463,38.8,9.6,18.8,0.51,1.2,3.5,0.33,8.4,15.3,0.552,0.541,6.4,8.4,0.759,1.0,6.5,7.5,7.0,1.6,0.6,3.6000000000000005,2.1,26.7,23116.0,LeBron James,,SF,26.0,8.0,79.0,,,,
2011,NBA,All-NBA,1st,C,Dwight Howard,25,ORL,593.0,595.0,0.997,118.0,1.0,0.0,22919.0,3520,37.6,7.9,13.4,0.593,0.0,0.1,0.0,7.9,13.3,0.597,0.593,7.0,11.7,0.596,4.0,10.1,14.1,1.4,1.4,2.4,3.6,3.3,22.9,22919.0,Dwight Howard,,C,25.0,7.0,78.0,,,,
2011,NBA,All-NBA,1st,G,Derrick Rose,22,CHI,593.0,595.0,0.997,118.0,1.0,0.0,22905.0,3812,37.4,8.8,19.7,0.445,1.6,4.8,0.332,7.2,15.0,0.481,0.4849999999999999,5.9,6.9,0.8580000000000001,1.0,3.1,4.1,7.7,1.0,0.6,3.4,1.7,25.0,22905.0,Derrick Rose,,PG,22.0,3.0,81.0,,,,
2011,NBA,All-NBA,1st,G,Kobe Bryant,32,LAL,551.0,595.0,0.926,98.0,,,23095.0,3000,33.9,9.0,20.0,0.451,1.4,4.3,0.323,7.599999999999999,15.6,0.487,0.487,5.9,7.099999999999999,0.828,1.0,4.1,5.1,4.7,1.2,0.1,3.0,2.1,25.3,23095.0,Kobe Bryant,,SG,32.0,15.0,82.0,,,,
2011,NBA,All-NBA,1st,F,Kevin Durant,22,OKC,492.0,595.0,0.827,69.0,,,23086.0,3770,38.9,9.1,19.7,0.462,1.9,5.3,0.35,7.3,14.4,0.504,0.509,7.6,8.7,0.88,0.7,6.1,6.8,2.7,1.1,1.0,2.8,2.0,27.7,23086.0,Kevin Durant,,SF,22.0,4.0,78.0,,,,
2011,NBA,All-NBA,2nd,F,Dirk Nowitzki,32,DAL,437.0,595.0,0.734,47.0,,,22913.0,3116,34.3,8.4,16.2,0.517,0.9,2.3,0.393,7.5,13.8,0.538,0.545,5.4,6.1,0.892,0.7,6.3,7.0,2.6,0.5,0.6,1.9,2.4,23.0,22913.0,Dirk Nowitzki,,PF,32.0,13.0,73.0,,,,
2011,NBA,All-NBA,2nd,C,Amar'e Stoudemire,28,NYK,437.0,595.0,0.734,2.0,,,22756.0,3366,36.8,9.5,19.0,0.502,0.1,0.3,0.435,9.4,18.7,0.503,0.505,6.1,7.7,0.792,2.5,5.6,8.2,2.6,0.9,1.9,3.2,3.5,25.3,22756.0,Amar'e Stoudemire,,C,28.0,9.0,78.0,,,,
2011,NBA,All-NBA,2nd,G,Dwyane Wade,29,MIA,392.0,595.0,0.659,24.0,,,22920.0,3445,37.1,9.1,18.2,0.5,0.8,2.7,0.306,8.3,15.5,0.534,0.523,6.5,8.6,0.758,1.6,4.8,6.4,4.6,1.5,1.1,3.1,2.6,25.5,22920.0,Dwyane Wade,,SG,29.0,8.0,76.0,,,,
2011,NBA,All-NBA,2nd,F,Pau Gasol,30,LAL,259.0,595.0,0.435,2.0,,,23208.0,3342,37.0,7.199999999999999,13.699999999999998,0.529,0.0,0.0,0.333,7.199999999999999,13.6,0.53,0.53,4.3,5.2,0.8229999999999998,3.2999999999999994,6.900000000000001,10.2,3.2999999999999994,0.6,1.6000000000000003,1.7000000000000002,2.5,18.8,23208.0,Pau Gasol,,C,30.0,10.0,82.0,,,,
2011,NBA,All-NBA,2nd,G,Russell Westbrook,22,OKC,184.0,595.0,0.309,0.0,,,23256.0,3849,34.7,7.5,17.0,0.442,0.4000000000000001,1.3,0.33,7.099999999999999,15.699999999999998,0.451,0.454,6.5,7.699999999999999,0.842,1.5,3.1,4.6,8.2,1.9,0.4000000000000001,3.9,2.5,21.9,23256.0,Russell Westbrook,,PG,22.0,3.0,82.0,,,,
2011,NBA,All-NBA,3rd,G,Chris Paul,25,NOH,157.0,595.0,0.264,0.0,,,22841.0,3585,36.0,5.4,11.6,0.4629999999999999,0.9,2.3,0.388,4.5,9.3,0.482,0.502,4.2,4.8,0.8779999999999999,0.5,3.6,4.1,9.8,2.4,0.1,2.2,2.5,15.9,22841.0,Chris Paul,,PG,25.0,6.0,80.0,,,,
2011,NBA,All-NBA,3rd,F,LaMarcus Aldridge,25,POR,135.0,595.0,0.227,0.0,,,23107.0,3686,39.6,8.7,17.5,0.5,0.0,0.3,0.174,8.7,17.2,0.505,0.501,4.3,5.5,0.7909999999999999,3.4,5.3,8.8,2.1,1.0,1.2,1.9,2.7,21.8,23107.0,LaMarcus Aldridge,,PF,25.0,5.0,81.0,,,,
2011,NBA,All-NBA,3rd,G,Manu Ginóbili,33,SAS,106.0,595.0,0.178,0.0,,,23136.0,3401,30.3,5.5,12.7,0.433,1.9,5.5,0.349,3.6,7.2,0.497,0.509,4.5,5.1,0.8710000000000001,0.5,3.2,3.7,4.9,1.5,0.4,2.2,2.0,17.4,23136.0,Manu Ginóbili,,SG,33.0,9.0,80.0,,,,
2011,NBA,All-NBA,3rd,F,Zach Randolph,29,MEM,67.0,595.0,0.113,0.0,,,23356.0,3363,36.3,8.0,15.8,0.503,0.1,0.6,0.186,7.9,15.3,0.515,0.507,4.0,5.3,0.758,4.3,7.8,12.2,2.2,0.8,0.3,2.0,2.3,20.1,23356.0,Zach Randolph,,PF,29.0,10.0,75.0,,,,
2011,NBA,All-NBA,3rd,C,Al Horford,24,ATL,62.0,595.0,0.104,0.0,,,22743.0,3734,35.1,6.699999999999999,12.0,0.557,0.0,0.1,0.5,6.6,11.9,0.557,0.558,1.9,2.4,0.798,2.4,7.0,9.3,3.5,0.8,1.0,1.5,2.5,15.300000000000002,22743.0,Al Horford,,C,24.0,4.0,77.0,,,,
2011,NBA,All-NBA,ORV,G,Rajon Rondo,24,BOS,68.0,595.0,0.114,0.0,,,23221.0,3704,37.2,4.7,9.9,0.475,0.1,0.6,0.233,4.5,9.2,0.491,0.4819999999999999,1.1,1.9,0.568,1.3,3.1,4.4,11.2,2.3,0.2,3.4,1.8,10.6,23221.0,Rajon Rondo,,PG,24.0,5.0,68.0,,,,
2011,NBA,All-NBA,ORV,F,Paul Pierce,33,BOS,55.0,595.0,0.092,0.0,,,23211.0,3146,34.7,6.3,12.8,0.497,1.4,3.7,0.374,5.0,9.1,0.547,0.551,4.8,5.6,0.86,0.4,5.0,5.4,3.3,1.0,0.6,2.1,2.9,18.9,23211.0,Paul Pierce,,SF,33.0,13.0,80.0,,,,
2011,NBA,All-NBA,ORV,F,Carmelo Anthony,26,TOT,53.0,595.0,0.089,0.0,,,22821.0,3435,35.72272727272727,8.87012987012987,19.505194805194808,0.4550779220779221,1.2103896103896103,3.268181818181818,0.3714545454545455,7.627272727272727,16.269480519480524,0.4703506493506493,0.4868116883116882,6.60974025974026,7.872077922077923,0.8390909090909091,1.5,5.792207792207791,7.292207792207792,2.8850649350649347,0.8999999999999999,0.6,2.67987012987013,2.905194805194805,25.59285714285714,22821.0,Carmelo Anthony,,SF,26.0,8.0,154.0,,,,
2011,NBA,All-NBA,ORV,F,Kevin Love,22,MIN,48.0,595.0,0.081,0.0,,,23088.0,3830,35.8,6.6,14.1,0.4699999999999999,1.2,2.9,0.417,5.4,11.2,0.483,0.513,5.8,6.8,0.85,4.5,10.7,15.2,2.5,0.6,0.4,2.1,2.0,20.2,23088.0,Kevin Love,,PF,22.0,3.0,73.0,,,,
2011,NBA,All-NBA,ORV,F,Tim Duncan,34,SAS,43.0,595.0,0.072,0.0,,,23314.0,3092,28.4,5.5,11.0,0.5,0.0,0.1,0.0,5.5,11.0,0.502,0.5,2.4,3.4,0.716,2.2,6.7,8.9,2.7,0.7,1.9,1.6,1.6,13.4,23314.0,Tim Duncan,,C,34.0,14.0,76.0,,,,
